HCODE,HSERIAL,TCODE,FAMILY,GENUS,SPECIES,IS_FRAGMENT,IS_DRAWING,INFO,SUBSPECIES,VARIETY,ALT_INFO,ALT_GENUS,ALT_SPECIES,ALT_TYPE,YR,FILEPATH,FILETYPE
US,86646,LT,Pandanaceae,Pandanus,zamboangensis,N,N,"LT, US86646",,,,,,,2003,"/Pandanaceae/Pandanus zamboangensis, LT, US86646.jpg",JPG
US,107910,LT,Rosaceae,Prunus,arborea,N,N,"v. arbor~ (Pygeum euphlebium, LT) US107910",,arborea,"Pygeum euphlebium, LT",Pygeum,euphlebium,,2003,"/Rosaceae/Prunus arborea v. arbor~ (Pygeum euphlebium, LT) US107910.jpg",JPG
US,107917,LT,Rosaceae,Prunus,arborea,N,N,"v. arbor~ (Pygeum merrillianum, LT) US107917",,arborea,"Pygeum merrillianum, LT",Pygeum,merrillianum,,2003,"/Rosaceae/Prunus arborea v. arbor~ (Pygeum merrillianum, LT) US107917.jpg",JPG
US,107916,LT,Rosaceae,Prunus,fragrans,N,N,"(Pygeum megaphyllum, LT) US107916",,,"Pygeum megaphyllum, LT",Pygeum,megaphyllum,,2003,"/Rosaceae/Prunus fragrans (Pygeum megaphyllum, LT) US107916.jpg",JPG
US,107918,LT,Rosaceae,Prunus,pulgarensis,N,N,"(Pygeum monticolum, LT) US107918",,,"Pygeum monticolum, LT",Pygeum,monticolum,,2003,"/Rosaceae/Prunus pulgarensis (Pygeum monticolum, LT) US107918.jpg",JPG
US,137846,LT,Rubiaceae,Mussaenda,chlorantha,N,N,"LT, US137846",,,,,,,2003,"/Rubiaceae/Mussaenda chlorantha, LT, US137846.jpeg",JPEG
US,137849,LT,Rubiaceae,Mussaenda,grandifolia,N,N,"LT, US137849",,,,,,,2003,"/Rubiaceae/Mussaenda grandifolia, LT, US137849.jpeg",JPEG
US,137858,LT,Rubiaceae,Mussaenda,palawanensis,N,N,"LT, US137858",,,,,,,2003,"/Rubiaceae/Mussaenda palawanensis, LT, US137858.jpeg",JPEG
US,137863,LT,Rubiaceae,Mussaenda,setosa,N,N,"LT, US137863",,,,,,,2003,"/Rubiaceae/Mussaenda setosa, LT, US137863.jpeg",JPEG
US,138627,LT,Rubiaceae,Psychotria,acuminatissima,N,N,"LT, US138627",,,,,,,2003,"/Rubiaceae/Psychotria acuminatissima, LT, US138627.jpg",JPG
US,129709,LT,Rubiaceae,Psychotria,amaracarpoides,N,N,"(Grumilea amarac~, LT) US129709",,,"Grumilea amarac~, LT",Grumilea,amarac~,,2003,"/Rubiaceae/Psychotria amaracarpoides (Grumilea amarac~, LT) US129709.jpg",JPG
US,138643,LT,Rubiaceae,Psychotria,amplissima,N,N,"LT, US138643",,,,,,,2003,"/Rubiaceae/Psychotria amplissima, LT, US138643.jpg",JPG
US,138653,LT,Rubiaceae,Psychotria,arborescens,N,N,"LT, US138653",,,,,,,2003,"/Rubiaceae/Psychotria arborescens, LT, US138653.jpg",JPG
US,138663,LT,Rubiaceae,Psychotria,banahaensis,N,N,"LT, US138663",,,,,,,2003,"/Rubiaceae/Psychotria banahaensis, LT, US138663.jpg",JPG
US,138873,LT,Rubiaceae,Psychotria,barkleyi,N,N,"(P longipedunculata, LT) US138873",,,"P longipedunculata, LT",Psychotria,longipedunculata,,2003,"/Rubiaceae/Psychotria barkleyi (P longipedunculata, LT) US138873.jpg",JPG
US,138698,LT,Rubiaceae,Psychotria,cephalophora,N,N,"LT, US138698",,,,,,,2003,"/Rubiaceae/Psychotria cephalophora, LT, US138698.jpg",JPG
US,138861,LT,Rubiaceae,Psychotria,cuernosensis,N,N,"(P mearnsii, LT) US138861",,,"P mearnsii, LT",Psychotria,mearnsii,,2003,"/Rubiaceae/Psychotria cuernosensis (P mearnsii, LT) US138861.jpg",JPG
US,138753,LT,Rubiaceae,Psychotria,fenicis,N,N,"LT, US138753",,,,,,,2003,"/Rubiaceae/Psychotria fenicis, LT, US138753.jpg",JPG
US,138840,LT,Rubiaceae,Psychotria,gitingensis,N,N,"(P lucida, LT) US138840",,,"P lucida, LT",Psychotria,lucida,,2003,"/Rubiaceae/Psychotria gitingensis (P lucida, LT) US138840.jpg",JPG
US,138824,LT,Rubiaceae,Psychotria,lancilimba,N,N,"LT, US138824",,,,,,,2003,"/Rubiaceae/Psychotria lancilimba, LT, US138824.jpg",JPG
US,138726,LT,Rubiaceae,Psychotria,linearis,N,N,"(P depauperata, LT) US138726",,,"P depauperata, LT",Psychotria,depauperata,,2003,"/Rubiaceae/Psychotria linearis (P depauperata, LT) US138726.jpg",JPG
US,146652,LT,Rubiaceae,Psychotria,loheri,N,N,"(P vanoverberghii, LT) US146652",,,"P vanoverberghii, LT",Psychotria,vanoverberghii,,2003,"/Rubiaceae/Psychotria loheri (P vanoverberghii, LT) US146652.jpg",JPG
US,406132,LT,Rubiaceae,Psychotria,magnifolia,N,N,"LT, US406132",,,,,,,2003,"/Rubiaceae/Psychotria magnifolia, LT, US406132.jpg",JPG
US,138904,LT,Rubiaceae,Psychotria,pallidifolia,N,N,"LT, US138904",,,,,,,2003,"/Rubiaceae/Psychotria pallidifolia, LT, US138904.jpg",JPG
US,138911,LT,Rubiaceae,Psychotria,paucinervia,N,N,"LT, US138911",,,,,,,2003,"/Rubiaceae/Psychotria paucinervia, LT, US138911.jpg",JPG
US,138918,LT,Rubiaceae,Psychotria,phanerophlebia,N,N,"LT, US138918",,,,,,,2003,"/Rubiaceae/Psychotria phanerophlebia, LT, US138918.jpg",JPG
US,138922,LT,Rubiaceae,Psychotria,pilosella,N,N,"ssp & v. ~ (P pilosella, LT) US138922",pilosella,pilosella,"P pilosella, LT",Psychotria,pilosella,,2003,"/Rubiaceae/Psychotria pilosella ssp & v. ~ (P pilosella, LT) US138922.jpg",JPG
US,138924,LT,Rubiaceae,Psychotria,pinnatinervia,N,N,"LT, US138924",,,,,,,2003,"/Rubiaceae/Psychotria pinnatinervia, LT, US138924.jpg",JPG
US,138935,LT,Rubiaceae,Psychotria,plumeriaefolia,N,N,"LT, US138935",,,,,,,2003,"/Rubiaceae/Psychotria plumeriaefolia, LT, US138935.jpg",JPG
US,138944,LT,Rubiaceae,Psychotria,pygmaea,N,N,"LT, US138944",,,,,,,2003,"/Rubiaceae/Psychotria pygmaea, LT, US138944.jpg",JPG
US,138948,LT,Rubiaceae,Psychotria,ramosii,N,N,"LT, US138948",,,,,,,2003,"/Rubiaceae/Psychotria ramosii, LT, US138948.jpg",JPG
US,138949,LT,Rubiaceae,Psychotria,ramosissima,N,N,"LT, US138949",,,,,,,2003,"/Rubiaceae/Psychotria ramosissima, LT, US138949.jpg",JPG
US,138977,LT,Rubiaceae,Psychotria,sarcocarpa,N,N,"LT, US138977",,,,,,,2003,"/Rubiaceae/Psychotria sarcocarpa, LT, US138977.jpg",JPG
US,138978,LT,Rubiaceae,Psychotria,scaberula,N,N,"LT, US138978",,,,,,,2003,"/Rubiaceae/Psychotria scaberula, LT, US138978.jpg",JPG
US,138694,LT,Rubiaceae,Psychotria,subsessiliflora,N,N,"v. carinata (P carin~, LT) US138694",,carinata,"P carin~, LT",Psychotria,carin~,,2003,"/Rubiaceae/Psychotria subsessiliflora v. carinata (P carin~, LT) US138694.jpg",JPG
US,146628,LT,Rubiaceae,Psychotria,tayabensis,N,N,"LT, US146628",,,,,,,2003,"/Rubiaceae/Psychotria tayabensis, LT, US146628.jpg",JPG
US,129576,LT,Rubiaceae,Psychotria,weberi,N,N,"LT, US129576",,,,,,,2003,"/Rubiaceae/Psychotria weberi, LT, US129576.jpg",JPG
US,101454,LT,Rutaceae,Melicope,triphylla,N,N,"(M monophylla, LT) US101454",,,"M monophylla, LT",Melicope,monophylla,,1998,"/Rutaceae/Melicope triphylla (M monophylla, LT) US101454.jpeg",JPEG
US,112594,LT,Symplocaceae,Symplocos,adenophylla,N,N,"v. aden~ (S aden~ v. merrittii, LT) US112594",,adenophylla,"S aden~ v. merrittii, LT",Symplocos,aden~,,2003,"/Symplocaceae/Symplocos adenophylla v. aden~ (S aden~ v. merrittii, LT) US112594.jpg",JPG
US,112642,LT,Symplocaceae,Symplocos,cochinchinensis,N,N,"ssp coch~ v. philippinensis (S ferruginea v. ph~, LT) US112642",cochinchinensis,philippinensis,"S ferruginea v. ph~, LT",Symplocos,ferruginea,,2003,"/Symplocaceae/Symplocos cochinchinensis ssp coch~ v. philippinensis (S ferruginea v. ph~, LT) US112642.jpg",JPG
US,112642,LT,Symplocaceae,Symplocos,cochinchinensis,N,N,"ssp coch~ v. philippinensis (S ferruginea v. phi~, LT) US112642",cochinchinensis,philippinensis,"S ferruginea v. phi~, LT",Symplocos,ferruginea,,2003,"/Symplocaceae/Symplocos cochinchinensis ssp coch~ v. philippinensis (S ferruginea v. phi~, LT) US112642.jpg",JPG
US,112666,LT,Symplocaceae,Symplocos,cochinchinensis,N,N,"ssp coch~ v. imbricata (S imbri~, LT) US112666",cochinchinensis,imbricata,"S imbri~, LT",Symplocos,imbri~,,2003,"/Symplocaceae/Symplocos cochinchinensis ssp coch~ v. imbricata (S imbri~, LT) US112666.jpg",JPG
US,134945,LT,Thelypteridaceae,Coryphopteris,squamipes,N,N,"(Dryopteris squa~, LT) US134945",,,"Dryopteris squa~, LT",Dryopteris,squa~,,2003,"/Thelypteridaceae/Coryphopteris squamipes (Dryopteris squa~, LT) US134945.jpg",JPG
US,99517,non-type,Lauraceae,Cryptocarya,triplinervis,N,N,"(C ilocana, non type) US99517",,,"C ilocana, non type",Cryptocarya,ilocana,,2003,"/Lauraceae/Cryptocarya triplinervis (C ilocana, non type) US99517.jpg",JPG
US,689010,non-type,Leguminosae-Papilionoideae,Cullen,badocanum,N,N,"(Liparia badocana, IS, non Type) US689010",,,"Liparia badocana, IS, non Type",Liparia,badocana,,2003,"/Leguminosae-Papilionoideae/Cullen badocanum (Liparia badocana, IS, non Type) US689010.jpeg",JPEG
US,86536,non-type,Pandanaceae,Freycinetia,multiflora,N,N,"non Type, US86536",,,,,,,2003,"/Pandanaceae/Freycinetia multiflora, non Type, US86536.jpg",JPG
US,134537,non-type,Pteridaceae,Pteris,cretica,N,N,"(not P stenophylla, nor type!) US134537",,,,,,,2003,"/Pteridaceae/Pteris cretica (not P stenophylla, nor type!) US134537.jpg",JPG
US,75606,non-type,Rubiaceae,Psychotria,wenzelii,N,N,"(non Grumilea wenzelii, non Type) US75606",,,"non Grumilea wenzelii, non Type",non,Grumilea,,2003,"/Rubiaceae/Psychotria wenzelii (non Grumilea wenzelii, non Type) US75606.jpg",JPG
US,134986,non-type,Thelypteridaceae,Sphaerostephanos,lastreoides,N,N,"right spcmn only, non type, US134986",,,,,,,2003,"/Thelypteridaceae/Sphaerostephanos lastreoides, right spcmn only, non type, US134986.jpg",JPG
US,604338,NT,Apocynaceae,Chonemorpha,fragrans,N,N,"(Chonemorpha blancoi, NT) US604338",,,"Chonemorpha blancoi, NT",Chonemorpha,blancoi,,2003,"/Apocynaceae/Chonemorpha fragrans (Chonemorpha blancoi, NT) US604338.jpg",JPG
US,516957,NT,Apocynaceae,Parameria,laevigata,N,N,"(Echites torosa, NT) US516957",,,"Echites torosa, NT",Echites,torosa,,2003,"/Apocynaceae/Parameria laevigata (Echites torosa, NT) US516957.jpg",JPG
US,112393,NT,Asclepiadaceae,Sarcolobus,globosus,N,N,"ssp perigrinus (Asclepias perigrina, NT) US112393",perigrinus,,"Asclepias perigrina, NT",Asclepias,perigrina,,2002,"/Asclepiadaceae/Sarcolobus globosus ssp perigrinus (Asclepias perigrina, NT) US112393.jpg",JPG
US,118338,NT,Bombacaceae,Bombax,blancoanum,N,N,"NT (Melaleuca grandiflora, IS) US118338",,,"Melaleuca grandiflora, IS",Melaleuca,grandiflora,IS,2003,"/Bombacaceae/Bombax blancoanum, NT (Melaleuca grandiflora, IS) US118338.jpeg",JPEG
US,688541,NT,Celastraceae,Gymnosporia,spinosa,N,N,"(Cupania spinosa, NT) US688541",,,"Cupania spinosa, NT",Cupania,spinosa,,2003,"/Celastraceae/Gymnosporia spinosa (Cupania spinosa, NT) US688541.jpeg",JPEG
US,624095,NT,Cucurbitaceae,Neoachmandra,indica,N,N,"(Cucumis luzonicus, NT) US624095",,,"Cucumis luzonicus, NT",Cucumis,luzonicus,,2003,"/Cucurbitaceae/Neoachmandra indica (Cucumis luzonicus, NT) US624095.jpg",JPG
US,610806,NT,Euphorbiaceae,Antidesma,montanum,N,N,"(A palawanense, NT) US610806",,,"A palawanense, NT",Antidesma,palawanense,,2003,"/Euphorbiaceae/Antidesma montanum (A palawanense, NT) US610806.jpeg",JPEG
US,604098,NT,Gramineae,Cenchrus,brownii,N,N,"(C hexaflorus, NT) US604098",,,"C hexaflorus, NT",Cenchrus,hexaflorus,,2003,"/Gramineae/Cenchrus brownii (C hexaflorus, NT) US604098.jpeg",JPEG
US,604097,NT,Gramineae,Chrysopogon,festucoides,N,N,"(Andropogon anias, NT) US604097",,,"Andropogon anias, NT",Andropogon,anias,,2003,"/Gramineae/Chrysopogon festucoides (Andropogon anias, NT) US604097.jpeg",JPEG
US,604225,NT,Gramineae,Chrysopogon,zizanioides,N,N,"(Andropogon nardus Blanco non L, NT) US604225",,,"Andropogon nardus Blanco non L, NT",Andropogon,nardus,,2003,"/Gramineae/Chrysopogon zizanioides (Andropogon nardus Blanco non L, NT) US604225.jpeg",JPEG
US,604099,NT,Gramineae,Cynodon,dactylon,N,N,"(Chloris rufescens, NT) US604099",,,"Chloris rufescens, NT",Chloris,rufescens,,2003,"/Gramineae/Cynodon dactylon (Chloris rufescens, NT) US604099.jpeg",JPEG
US,604102,NT,Gramineae,Echinochloa,colonum,N,N,"(Orthopogon dichotomus, NT) US604102",,,"Orthopogon dichotomus, NT",Orthopogon,dichotomus,,2003,"/Gramineae/Echinochloa colonum (Orthopogon dichotomus, NT) US604102.jpeg",JPEG
US,68851,NT,Gramineae,Echinochloa,crusgalli,N,N,"(Orthopogon subverticillatus, NT) US68851",,,"Orthopogon subverticillatus, NT",Orthopogon,subverticillatus,,2003,"/Gramineae/Echinochloa crusgalli (Orthopogon subverticillatus, NT) US68851.jpeg",JPEG
US,604100,NT,Gramineae,Eragrostis,amabilis,N,N,"(Cyperus paniculatus, NT) US604100",,,"Cyperus paniculatus, NT",Cyperus,paniculatus,,2003,"/Gramineae/Eragrostis amabilis (Cyperus paniculatus, NT) US604100.jpeg",JPEG
US,689237,NT,Gramineae,Eragrostis,browniii,N,N,"(Uniola spicata Llanos non L., NT) US689237",,,"Uniola spicata Llanos non L., NT",Uniola,spicata,,2003,"/Gramineae/Eragrostis browniii (Uniola spicata Llanos non L., NT) US689237.jpg",JPG
US,689236,NT,Gramineae,Eragrostis,cumingii,N,N,"(Uniola paniculata Llanos, NT) US689236",,,"Uniola paniculata Llanos, NT",Uniola,paniculata,,2003,"/Gramineae/Eragrostis cumingii (Uniola paniculata Llanos, NT) US689236.jpg",JPG
US,604101,NT,Gramineae,Eriochloa,procera,N,N,"(Milium zonatum, NT) US604101",,,"Milium zonatum, NT",Milium,zonatum,,2003,"/Gramineae/Eriochloa procera (Milium zonatum, NT) US604101.jpeg",JPEG
US,604105,NT,Gramineae,Ottochloa,nodosa,N,N,"(Panicum violaceum, NT) US604105",,,"Panicum violaceum, NT",Panicum,violaceum,,2003,"/Gramineae/Ottochloa nodosa (Panicum violaceum, NT) US604105.jpeg",JPEG
US,604106,NT,Gramineae,Sporobolus,indicus,N,N,"v. flaccidus (Spermachiton involutum, NT) US604106",,flaccidus,"Spermachiton involutum, NT",Spermachiton,involutum,,2003,"/Gramineae/Sporobolus indicus v. flaccidus (Spermachiton involutum, NT) US604106.jpeg",JPEG
US,689137,NT,Guttiferae,Calophyllum,pentapetalum,N,N,"v. ~ (Tovomita pentap~, NT) US689137",,pentapetalum,"Tovomita pentap~, NT",Tovomita,pentap~,,2003,"/Guttiferae/Calophyllum pentapetalum v. ~ (Tovomita pentap~, NT) US689137.jpeg",JPEG
US,650326,NT,Leguminosae-Mimosoideae,Albizia,acle,N,N,"(Mimosa acle, NT) US650326",,,"Mimosa acle, NT",Mimosa,acle,,2003,"/Leguminosae-Mimosoideae/Albizia acle (Mimosa acle, NT) US650326.jpeg",JPEG
US,689023,NT,Leguminosae-Papilionoideae,Pueraria,phaseoloides,N,N,"(Dioscorea bolojonica, NT) US689023",,,"Dioscorea bolojonica, NT",Dioscorea,bolojonica,,2003,"/Leguminosae-Papilionoideae/Pueraria phaseoloides (Dioscorea bolojonica, NT) US689023.jpeg",JPEG
US,689123,NT,Malvaceae,Kosteletzkia,batacensis,N,N,"(Hibiscus batacensis, NT) US689123",,,"Hibiscus batacensis, NT",Hibiscus,batacensis,,1997,"/Malvaceae/Kosteletzkia batacensis (Hibiscus batacensis, NT) US689123.jpeg",JPEG
US,289082,NT,Meliaceae,Sandoricum,koetjape,N,N,"(S ternatum, NT) US289082",,,"S ternatum, NT",Sandoricum,ternatum,,2003,"/Meliaceae/Sandoricum koetjape (S ternatum, NT) US289082.jpg",JPG
US,513470,NT,Myristicaceae,Knema,glomerata,N,N,"(Sterculia glomerata, NT) US513470",,,"Sterculia glomerata, NT",Sterculia,glomerata,,2003,"/Myristicaceae/Knema glomerata (Sterculia glomerata, NT) US513470.jpeg",JPEG
US,689054,NT,Rutaceae,Citrus,hystrix,N,N,"(C torosa, NT) US689054",,,"C torosa, NT",Citrus,torosa,,1998,"/Rutaceae/Citrus hystrix (C torosa, NT) US689054.jpeg",JPEG
US,689030,NT,Rutaceae,Melicope,latifolia,N,N,"(Euodia bintoco, NT) US689030",,,"Euodia bintoco, NT",Euodia,bintoco,,1998,"/Rutaceae/Melicope latifolia (Euodia bintoco, NT) US689030.jpeg",JPEG
US,136652,PT,Acanthaceae,Lepidagathis,cinerea,N,N,"PT, US136652",,,,,,,2003,"/Acanthaceae/Lepidagathis cinerea, PT, US136652.jpeg",JPEG
US,26727,PT,Asclepiadaceae,Hoya,luzonica,N,N,"PT, US26727",,,,,,,2002,"/Asclepiadaceae/Hoya luzonica, PT, US26727.jpg",JPG
US,100562,PT,Cappar(id)aceae,Capparis,lobbiana,N,N,"(C loheri, PT) US100562",,,"C loheri, PT",Capparis,loheri,,2003,"/Cappar(id)aceae/Capparis lobbiana (C loheri, PT) US100562.jpg",JPG
US,96214,PT,Euphorbiaceae,Blumeodendron,kurzii,N,N,"(B philippinense, PT) US96214",,,"B philippinense, PT",Blumeodendron,philippinense,,2003,"/Euphorbiaceae/Blumeodendron kurzii (B philippinense, PT) US96214.jpeg",JPEG
US,96214,PT,Euphorbiaceae,Blumeodendron,,N,N,"cf. kurzii (B philippinense, PT) US96214",,,"B philippinense, PT",Blumeodendron,philippinense,,2003,"/Euphorbiaceae/Blumeodendron cf. kurzii (B philippinense, PT) US96214.jpeg",JPEG
US,140146,PT,Gramineae,Paspalum,scrobiculatum,N,N,"(P commersonii v. hirsutum, PT) US140146",,,"P commersonii v. hirsutum, PT",Paspalum,commersonii,,2003,"/Gramineae/Paspalum scrobiculatum (P commersonii v. hirsutum, PT) US140146.jpg",JPG
US,90982,PT,Leguminosae-Papilionoideae,Ormosia,paniculata,N,N,"(O orbiculata, PT) US90982",,,"O orbiculata, PT",Ormosia,orbiculata,,2003,"/Leguminosae-Papilionoideae/Ormosia paniculata (O orbiculata, PT) US90982.jpg",JPG
