FAMILY,GENUS,SPECIES,INFO_TOTAL,HERBARIUM_ID,HCODE,FILETYPE,IS_DRAWING,TYPE_CODE,VARIETY,ALT_INFO_TOTAL,ALT_GENUS,ALT_SPECIES,ALT_TYPE,ALT_INFO,REDUCED_INFO,NOTES,YEAR,FILEPATH
Symplocaceae,Symplocos,polyandra,"(Guettarda polyandra, IS) US623725",US,623725,JPEG,N,,,"Guettarda polyandra, IS",Guettarda,polyandra,IS,,,,2003,"/Symplocaceae/Symplocos polyandra (Guettarda polyandra, IS) US623725.jpeg"
Symplocaceae,Symplocos,polyandra,"(Guettarda polyandra, IS) US623726",US,623726,JPEG,N,,,"Guettarda polyandra, IS",Guettarda,polyandra,IS,,,,2003,"/Symplocaceae/Symplocos polyandra (Guettarda polyandra, IS) US623726.jpeg"
Taccaceae,Tacca,palmata,"(T vesicaria, IS) US53982",US,53982,JPEG,N,,,"T vesicaria, IS",Tacca,vesicaria,IS,,,,2003,"/Taccaceae/Tacca palmata (T vesicaria, IS) US53982.jpeg"
Theaceae,Camellia,lanceolata,"(Salceda montana, IS) US689134",US,689134,JPEG,N,,,"Salceda montana, IS",Salceda,montana,IS,,,,2003,"/Theaceae/Camellia lanceolata (Salceda montana, IS) US689134.jpeg"
Theaceae,Camellia,lanceolata,"(Salceda montana, IS) US689135",US,689135,JPEG,N,,,"Salceda montana, IS",Salceda,montana,IS,,,,2003,"/Theaceae/Camellia lanceolata (Salceda montana, IS) US689135.jpeg"
Theaceae,Ternstroemia,toquian,"(Llanosia toquian, IS) US689136",US,689136,JPEG,N,,,"Llanosia toquian, IS",Llanosia,toquian,IS,,,,2003,"/Theaceae/Ternstroemia toquian (Llanosia toquian, IS) US689136.jpeg"
Thymelaeaceae,Wikstroemia,indica,"(Daphne aquilaria, IS) US689170",US,689170,JPEG,N,,,"Daphne aquilaria, IS",Daphne,aquilaria,IS,,,,1997,"/Thymelaeaceae/Wikstroemia indica (Daphne aquilaria, IS) US689170.jpeg"
Tiliaceae,Berrya,cordifolia,"(Triopteris polyandra, IS) US604095",US,604095,JPEG,N,,,"Triopteris polyandra, IS",Triopteris,polyandra,IS,,,,2003,"/Tiliaceae/Berrya cordifolia (Triopteris polyandra, IS) US604095.jpeg"
Tiliaceae,Berrya,cordifolia,"(Triopteris polyandra, IS) US604096",US,604096,JPEG,N,,,"Triopteris polyandra, IS",Triopteris,polyandra,IS,,,,2003,"/Tiliaceae/Berrya cordifolia (Triopteris polyandra, IS) US604096.jpeg"
Tiliaceae,Corchorus,olitorius,"(C catharticus, IS) US604317",US,604317,JPEG,N,,,"C catharticus, IS",Corchorus,catharticus,IS,,,,2003,"/Tiliaceae/Corchorus olitorius (C catharticus, IS) US604317.jpeg"
Tiliaceae,Grewia,umbellata,"(Mellococca crenata, IS) US604321",US,604321,JPEG,N,,,"Mellococca crenata, IS",Mellococca,crenata,IS,,,,2003,"/Tiliaceae/Grewia umbellata (Mellococca crenata, IS) US604321.jpeg"
Tiliaceae,Trichospermum,lanigerum,"(Eroteum lani~, IS) US604319",US,604319,JPEG,N,,,"Eroteum lani~, IS",Eroteum,lani~,IS,,,,2003,"/Tiliaceae/Trichospermum lanigerum (Eroteum lani~, IS) US604319.jpeg"
Ulmaceae,Trema,tomentosa,"(Celtis lima, IS) US688568",US,688568,JPEG,N,,,"Celtis lima, IS",Celtis,lima,IS,,,,2003,"/Ulmaceae/Trema tomentosa (Celtis lima, IS) US688568.jpeg"
Umbelliferae,Trachyspermum,ammi,"(Daucus anisodorus, IS) US623737",US,623737,JPG,N,,,"Daucus anisodorus, IS",Daucus,anisodorus,IS,,,,2003,"/Umbelliferae/Trachyspermum ammi (Daucus anisodorus, IS) US623737.jpg"
Verbenaceae,Clerodendrum,inerme,"(C capsulare, IS) US623753",US,623753,JPEG,N,,,"C capsulare, IS",Clerodendrum,capsulare,IS,,,,2003,"/Verbenaceae/Clerodendrum inerme (C capsulare, IS) US623753.jpeg"
Verbenaceae,Clerodendrum,intermedium,"(Volkameria casopangil, IS) US623752",US,623752,JPEG,N,,,"Volkameria casopangil, IS",Volkameria,casopangil,IS,,,,2003,"/Verbenaceae/Clerodendrum intermedium (Volkameria casopangil, IS) US623752.jpeg"
Verbenaceae,Clerodendrum,macrostegium,"(Volkameria grandiflora, IS) US623754",US,623754,JPEG,N,,,"Volkameria grandiflora, IS",Volkameria,grandiflora,IS,,,,2003,"/Verbenaceae/Clerodendrum macrostegium (Volkameria grandiflora, IS) US623754.jpeg"
Verbenaceae,Clerodendrum,quadriloculare,"(Ligustrum quadr~, IS) US623655",US,623655,JPEG,N,,,"Ligustrum quadr~, IS",Ligustrum,quadr~,IS,,,,2003,"/Verbenaceae/Clerodendrum quadriloculare (Ligustrum quadr~, IS) US623655.jpeg"
Verbenaceae,Gmelina,philippensis,"(G inermis, IS) US623755",US,623755,JPEG,N,,,"G inermis, IS",Gmelina,inermis,IS,,,,2003,"/Verbenaceae/Gmelina philippensis (G inermis, IS) US623755.jpeg"
Verbenaceae,Symphorema,luzonicum,"(Litsea luzonica Blanco non Blume, IS) US623751",US,623751,JPEG,N,,,"Litsea luzonica Blanco non Blume, IS",Litsea,luzonica,IS,,,,2003,"/Verbenaceae/Symphorema luzonicum (Litsea luzonica Blanco non Blume, IS) US623751.jpeg"
Vitaceae,Cayratia,geniculata,"(Cissus rubescens, IS) US689118",US,689118,JPEG,N,,,"Cissus rubescens, IS",Cissus,rubescens,IS,,,,2003,"/Vitaceae/Cayratia geniculata (Cissus rubescens, IS) US689118.jpeg"
Vitaceae,Cissus,aristata,"(C simplex, IS) US689116",US,689116,JPEG,N,,,"C simplex, IS",Cissus,simplex,IS,,,,2003,"/Vitaceae/Cissus aristata (C simplex, IS) US689116.jpeg"
Vitaceae,Cissus,repens,"(C vesicatoria, IS) US689117",US,689117,JPEG,N,,,"C vesicatoria, IS",Cissus,vesicatoria,IS,,,,2003,"/Vitaceae/Cissus repens (C vesicatoria, IS) US689117.jpeg"
Zingiberaceae,Alpinia,elegans,"(Renealmia gracilis, IS) US148756",US,148756,JPEG,N,,,"Renealmia gracilis, IS",Renealmia,gracilis,IS,,,,2003,"/Zingiberaceae/Alpinia elegans (Renealmia gracilis, IS) US148756.jpeg"
Zingiberaceae,Curcuma,zedoaria,"(Costus nigricans, IS) US335599",US,335599,JPEG,N,,,"Costus nigricans, IS",Costus,nigricans,IS,,,,2003,"/Zingiberaceae/Curcuma zedoaria (Costus nigricans, IS) US335599.jpeg"
Acanthaceae,Hypoestes,vidalii,"(H acutior, IST) US136934",US,136934,JPEG,N,,,"H acutior, IST",Hypoestes,acutior,IST,,,,2003,"/Acanthaceae/Hypoestes vidalii (H acutior, IST) US136934.jpeg"
Acanthaceae,Rhaphidospora,luzonensis,"(Justicia luz~, IST) US137116",US,137116,JPEG,N,,,"Justicia luz~, IST",Justicia,luz~,IST,,,,2003,"/Acanthaceae/Rhaphidospora luzonensis (Justicia luz~, IST) US137116.jpeg"
Amaranthaceae,Amaranthus,caudatus,"(A caudatus v. alopecurus, IST) MO2673550",MO,2673550,JPG,N,,,"A caudatus v. alopecurus, IST",Amaranthus,caudatus,IST,,,,2007,"/Amaranthaceae/Amaranthus caudatus (A caudatus v. alopecurus, IST) MO2673550.jpg"
Annonaceae,Cyathocalyx,apoensis,"(Drepananthus apo~, IST) US98797",US,98797,JPEG,N,,,"Drepananthus apo~, IST",Drepananthus,apo~,IST,,,,1980,"/Annonaceae/Cyathocalyx apoensis (Drepananthus apo~, IST) US98797.jpeg"
Annonaceae,Cyathocalyx,apoensis,"(Drepananthus apo~, IST) US516727",US,516727,JPEG,N,,,"Drepananthus apo~, IST",Drepananthus,apo~,IST,,,,1980,"/Annonaceae/Cyathocalyx apoensis (Drepananthus apo~, IST) US516727.jpeg"
Annonaceae,Enicosanthum,klemmei,"(Polyalthia klemmei, IST) US98665",US,98665,JPEG,N,,,"Polyalthia klemmei, IST",Polyalthia,klemmei,IST,,,,1980,"/Annonaceae/Enicosanthum klemmei (Polyalthia klemmei, IST) US98665.jpeg"
Annonaceae,Enicosanthum,klemmei,"(Polyalthia klemmei, IST) US516728",US,516728,JPEG,N,,,"Polyalthia klemmei, IST",Polyalthia,klemmei,IST,,,,1980,"/Annonaceae/Enicosanthum klemmei (Polyalthia klemmei, IST) US516728.jpeg"
Annonaceae,Enicosanthum,klemmei,"(Polyalthia klemmei, IST) MO1806094",MO,1806094,JPG,N,,,"Polyalthia klemmei, IST",Polyalthia,klemmei,IST,,,,1980,"/Annonaceae/Enicosanthum klemmei (Polyalthia klemmei, IST) MO1806094.jpg"
Annonaceae,Friesodielsia,longiflora,"(Oxymitra longif~, IST) US98819",US,98819,JPEG,N,,,"Oxymitra longif~, IST",Oxymitra,longif~,IST,,,,1980,"/Annonaceae/Friesodielsia longiflora (Oxymitra longif~, IST) US98819.jpeg"
Annonaceae,Friesodielsia,longiflora,"(Oxymitra longif~, IST) US516673",US,516673,JPEG,N,,,"Oxymitra longif~, IST",Oxymitra,longif~,IST,,,,1980,"/Annonaceae/Friesodielsia longiflora (Oxymitra longif~, IST) US516673.jpeg"
Annonaceae,Neouvaria,acuminatissima,"(Mitrephora merrillii, IST) US98739",US,98739,JPEG,N,,,"Mitrephora merrillii, IST",Mitrephora,merrillii,IST,,,,1980,"/Annonaceae/Neouvaria acuminatissima (Mitrephora merrillii, IST) US98739.jpeg"
Annonaceae,Orophea,creaghii,"(O palawanensis, IST) U8308",U,8308,JPEG,N,,,"O palawanensis, IST",Orophea,palawanensis,IST,,,,1980,"/Annonaceae/Orophea creaghii (O palawanensis, IST) U8308.jpeg"
Annonaceae,Orophea,creaghii,"(O palawanensis, IST) U8309",U,8309,JPEG,N,,,"O palawanensis, IST",Orophea,palawanensis,IST,,,,1980,"/Annonaceae/Orophea creaghii (O palawanensis, IST) U8309.jpeg"
Annonaceae,Orophea,creaghii,"(O palawanensis, IST) NY26163",NY,26163,JPG,N,,,"O palawanensis, IST",Orophea,palawanensis,IST,,,,1980,"/Annonaceae/Orophea creaghii (O palawanensis, IST) NY26163.jpg"
Annonaceae,Orophea,creaghii,"(O palawanensis, IST) NY26164",NY,26164,JPG,N,,,"O palawanensis, IST",Orophea,palawanensis,IST,,,,1980,"/Annonaceae/Orophea creaghii (O palawanensis, IST) NY26164.jpg"
Annonaceae,Orophea,creaghii,"(O palawanensis, IST) NY26165",NY,26165,JPG,N,,,"O palawanensis, IST",Orophea,palawanensis,IST,,,,1980,"/Annonaceae/Orophea creaghii (O palawanensis, IST) NY26165.jpg"
Apocynaceae,Kibatalia,elmeri,"PT (K fragrans, IST) NY298103",NY,298103,JPG,N,,,"K fragrans, IST",Kibatalia,fragrans,IST,,,,2003,"/Apocynaceae/Kibatalia elmeri, PT (K fragrans, IST) NY298103.jpg"
Apocynaceae,Lepiniopsis,ternatensis,"(L philippinensis, IST) US111747",US,111747,JPG,N,,,"L philippinensis, IST",Lepiniopsis,philippinensis,IST,,,,2003,"/Apocynaceae/Lepiniopsis ternatensis (L philippinensis, IST) US111747.jpg"
Apocynaceae,Lepiniopsis,ternatensis,"(L philippinensis, IST) US111748",US,111748,JPG,N,,,"L philippinensis, IST",Lepiniopsis,philippinensis,IST,,,,2003,"/Apocynaceae/Lepiniopsis ternatensis (L philippinensis, IST) US111748.jpg"
Apocynaceae,Tabernaemontana,macrocarpa,"(T megacarpa, IST) US623779",US,623779,JPG,N,,,"T megacarpa, IST",Tabernaemontana,megacarpa,IST,,,,2003,"/Apocynaceae/Tabernaemontana macrocarpa (T megacarpa, IST) US623779.jpg"
Apocynaceae,Tabernaemontana,pandacaqui,"(T puberula, IST) US111863",US,111863,JPG,N,,,"T puberula, IST",Tabernaemontana,puberula,IST,,,,2003,"/Apocynaceae/Tabernaemontana pandacaqui (T puberula, IST) US111863.jpg"
Aquifoliaceae,Ilex,asprella,"(I gracilipes, IST) US95946",US,95946,JPG,N,,,"I gracilipes, IST",Ilex,gracilipes,IST,,,,2003,"/Aquifoliaceae/Ilex asprella (I gracilipes, IST) US95946.jpg"
Aquifoliaceae,Ilex,asprella,"(I gracilipes, IST) US516648",US,516648,JPG,N,,,"I gracilipes, IST",Ilex,gracilipes,IST,,,,2003,"/Aquifoliaceae/Ilex asprella (I gracilipes, IST) US516648.jpg"
Aquifoliaceae,Ilex,asprella,"(I gracilipes, IST) US516649",US,516649,JPG,N,,,"I gracilipes, IST",Ilex,gracilipes,IST,,,,2003,"/Aquifoliaceae/Ilex asprella (I gracilipes, IST) US516649.jpg"
Aquifoliaceae,Ilex,asprella,"(I gracilipes, IST) US516650",US,516650,JPG,N,,,"I gracilipes, IST",Ilex,gracilipes,IST,,,,2003,"/Aquifoliaceae/Ilex asprella (I gracilipes, IST) US516650.jpg"
Aquifoliaceae,Ilex,buergeri,"v. rolfei (I rolfei, IST) A49617",A,49617,JPG,N,,rolfei,"I rolfei, IST",Ilex,rolfei,IST,,,,2003,"/Aquifoliaceae/Ilex buergeri v. rolfei (I rolfei, IST) A49617.jpg"
Aquifoliaceae,Ilex,buergeri,"v. rolfei (I rolfei, IST) A49618",A,49618,JPG,N,,rolfei,"I rolfei, IST",Ilex,rolfei,IST,,,,2003,"/Aquifoliaceae/Ilex buergeri v. rolfei (I rolfei, IST) A49618.jpg"
Aquifoliaceae,Ilex,crenata,"fm luzonica (Eurya myrtilloides, IST) US113972",US,113972,JPG,N,,,"Eurya myrtilloides, IST",Eurya,myrtilloides,IST,,,,2003,"/Aquifoliaceae/Ilex crenata fm luzonica (Eurya myrtilloides, IST) US113972.jpg"
Aquifoliaceae,Ilex,crenata,"fm luzonica (Eurya myrtilloides, IST) US113973",US,113973,JPG,N,,,"Eurya myrtilloides, IST",Eurya,myrtilloides,IST,,,,2003,"/Aquifoliaceae/Ilex crenata fm luzonica (Eurya myrtilloides, IST) US113973.jpg"
Aquifoliaceae,Ilex,crenata,"fm luzonica (Eurya myrtilloides, IST) MO1918484",MO,1918484,JPG,N,,,"Eurya myrtilloides, IST",Eurya,myrtilloides,IST,,,,2003,"/Aquifoliaceae/Ilex crenata fm luzonica (Eurya myrtilloides, IST) MO1918484.jpg"
Aquifoliaceae,Ilex,malaccensis,"(I apoensis, IST) US95900",US,95900,JPG,N,,,"I apoensis, IST",Ilex,apoensis,IST,,,,2003,"/Aquifoliaceae/Ilex malaccensis (I apoensis, IST) US95900.jpg"
Aquifoliaceae,Ilex,malaccensis,"(I apoensis, IST) US516717",US,516717,JPG,N,,,"I apoensis, IST",Ilex,apoensis,IST,,,,2003,"/Aquifoliaceae/Ilex malaccensis (I apoensis, IST) US516717.jpg"
Araceae,Epipremnum,pinnatum,"(Rhaphidophora merrillii, IST) US87933",US,87933,JPG,N,,,"Rhaphidophora merrillii, IST",Rhaphidophora,merrillii,IST,,,,2003,"/Araceae/Epipremnum pinnatum (Rhaphidophora merrillii, IST) US87933.jpg"
Araceae,Epipremnum,pinnatum,"(Rhaphidophora merrillii, IST) K291731",K,291731,JPG,N,,,"Rhaphidophora merrillii, IST",Rhaphidophora,merrillii,IST,,,,2003,"/Araceae/Epipremnum pinnatum (Rhaphidophora merrillii, IST) K291731.jpg"
Araliaceae,Osmoxylon,eminens,"(Boerlagiodendron mindanaense, IST) US126715",US,126715,JPG,N,,,"Boerlagiodendron mindanaense, IST",Boerlagiodendron,mindanaense,IST,,,,2001,"/Araliaceae/Osmoxylon eminens (Boerlagiodendron mindanaense, IST) US126715.jpg"
Araliaceae,Osmoxylon,eminens,"(Boerlagiodendron mindanaense, IST) US516837",US,516837,JPG,N,,,"Boerlagiodendron mindanaense, IST",Boerlagiodendron,mindanaense,IST,,,,2001,"/Araliaceae/Osmoxylon eminens (Boerlagiodendron mindanaense, IST) US516837.jpg"
Araliaceae,Osmoxylon,eminens,"(Boerlagiodendron mindanaense, IST) US516838",US,516838,JPG,N,,,"Boerlagiodendron mindanaense, IST",Boerlagiodendron,mindanaense,IST,,,,2001,"/Araliaceae/Osmoxylon eminens (Boerlagiodendron mindanaense, IST) US516838.jpg"
Araliaceae,Osmoxylon,eminens,"(Boerlagiodendron mindanaense, IST) US516839",US,516839,JPG,N,,,"Boerlagiodendron mindanaense, IST",Boerlagiodendron,mindanaense,IST,,,,2001,"/Araliaceae/Osmoxylon eminens (Boerlagiodendron mindanaense, IST) US516839.jpg"
Araliaceae,Schefflera,caudata,"(S acuminatissima, IST) US126728",US,126728,JPG,N,,,"S acuminatissima, IST",Schefflera,acuminatissima,IST,,,,2001,"/Araliaceae/Schefflera caudata (S acuminatissima, IST) US126728.jpg"
Araliaceae,Schefflera,caudata,"(S acuminatisima, IST)  NY238699",NY,238699,JPG,N,,,"S acuminatisima, IST",Schefflera,acuminatisima,IST,,,,2001,"/Araliaceae/Schefflera caudata (S acuminatisima, IST)  NY238699.jpg"
Araliaceae,Schefflera,caudata,"(S acuminatissima, IST) US516840",US,516840,JPG,N,,,"S acuminatissima, IST",Schefflera,acuminatissima,IST,,,,2001,"/Araliaceae/Schefflera caudata (S acuminatissima, IST) US516840.jpg"
Araliaceae,Schefflera,caudata,"(S acuminatissima, IST) US516841",US,516841,JPG,N,,,"S acuminatissima, IST",Schefflera,acuminatissima,IST,,,,2001,"/Araliaceae/Schefflera caudata (S acuminatissima, IST) US516841.jpg"
Araliaceae,Schefflera,simplicifolia,"(S sorsogonensis, IST) GH73309",GH,73309,JPG,N,,,"S sorsogonensis, IST",Schefflera,sorsogonensis,IST,,,,2001,"/Araliaceae/Schefflera simplicifolia (S sorsogonensis, IST) GH73309.jpg"
Araliaceae,Schefflera,simplicifolia,"(S sorsogonensis, IST) A, no barcode#",A,,JPG,N,,,"S sorsogonensis, IST",Schefflera,sorsogonensis,IST,,,,2001,"/Araliaceae/Schefflera simplicifolia (S sorsogonensis, IST) A, no barcode#.jpg"
Asclepiadaceae,Marsdenia,pachyglossa,"(Gymnema pachyglossum, IST) MO1505928",MO,1505928,JPG,N,,,"Gymnema pachyglossum, IST",Gymnema,pachyglossum,IST,,,,2002,"/Asclepiadaceae/Marsdenia pachyglossa (Gymnema pachyglossum, IST) MO1505928.jpg"
Aspleniaceae,Asplenium,laserpitiifolium,"(A las~ v. subvenustum, IST) NY127998",NY,127998,JPG,N,,,"A las~ v. subvenustum, IST",Asplenium,las~,IST,,,,2003,"/Aspleniaceae/Asplenium laserpitiifolium (A las~ v. subvenustum, IST) NY127998.jpg"
Bignoniaceae,Radermachera,gigantea,"(R punctata, IST) L3375",L,3375,JPG,N,,,"R punctata, IST",Radermachera,punctata,IST,,,,2002,"/Bignoniaceae/Radermachera gigantea (R punctata, IST) L3375.jpg"
Bignoniaceae,Radermachera,gigantea,"(R punctata, IST) L3376",L,3376,JPG,N,,,"R punctata, IST",Radermachera,punctata,IST,,,,2002,"/Bignoniaceae/Radermachera gigantea (R punctata, IST) L3376.jpg"
Burseraceae,Canarium,asperum,"(C thyrsoideum, IST) US108032",US,108032,JPG,N,,,"C thyrsoideum, IST",Canarium,thyrsoideum,IST,,,,1980,"/Burseraceae/Canarium asperum (C thyrsoideum, IST) US108032.jpg"
Burseraceae,Canarium,asperum,"v. clementis (C clementis, IST) US589130",US,589130,JPG,N,,clementis,"C clementis, IST",Canarium,clementis,IST,,,,1980,"/Burseraceae/Canarium asperum v. clementis (C clementis, IST) US589130.jpg"
Burseraceae,Canarium,euryphyllum,"(C purpureum, IST) US101835",US,101835,JPG,N,,,"C purpureum, IST",Canarium,purpureum,IST,,,,1980,"/Burseraceae/Canarium euryphyllum (C purpureum, IST) US101835.jpg"
Burseraceae,Canarium,euryphyllum,"(C perkinsae, IST) US101837",US,101837,JPG,N,,,"C perkinsae, IST",Canarium,perkinsae,IST,,,,1980,"/Burseraceae/Canarium euryphyllum (C perkinsae, IST) US101837.jpg"
Burseraceae,Canarium,euryphyllum,"(C purpureum, IST) US131060",US,131060,JPG,N,,,"C purpureum, IST",Canarium,purpureum,IST,,,,1980,"/Burseraceae/Canarium euryphyllum (C purpureum, IST) US131060.jpg"
Burseraceae,Canarium,euryphyllum,"(C perkinsae, IST) US516832",US,516832,JPG,N,,,"C perkinsae, IST",Canarium,perkinsae,IST,,,,1980,"/Burseraceae/Canarium euryphyllum (C perkinsae, IST) US516832.jpg"
Burseraceae,Canarium,hirsutum,"fm ahernianum (C ahernianum, IST) US589132",US,589132,JPG,N,,,"C ahernianum, IST",Canarium,ahernianum,IST,,,,1980,"/Burseraceae/Canarium hirsutum fm ahernianum (C ahernianum, IST) US589132.jpg"
Burseraceae,Protium,connarifolium,"(P philippinensis, IST) NY22696",NY,22696,JPG,N,,,"P philippinensis, IST",Protium,philippinensis,IST,,,,1980,"/Burseraceae/Protium connarifolium (P philippinensis, IST) NY22696.jpg"
Campanulaceae,Peracarpa,carnosa,"(P luzonica, IST) US512938",US,512938,JPEG,N,,,"P luzonica, IST",Peracarpa,luzonica,IST,,,,2003,"/Campanulaceae/Peracarpa carnosa (P luzonica, IST) US512938.jpeg"
Cappar(id)aceae,Capparis,octandra,"(C luzonensis v. ampla, IST) US100565",US,100565,JPG,N,,,"C luzonensis v. ampla, IST",Capparis,luzonensis,IST,,,,2003,"/Cappar(id)aceae/Capparis octandra (C luzonensis v. ampla, IST) US100565.jpg"
Cappar(id)aceae,Capparis,octandra,"(C luzonensis v. ampla, IST) US603819",US,603819,JPG,N,,,"C luzonensis v. ampla, IST",Capparis,luzonensis,IST,,,,2003,"/Cappar(id)aceae/Capparis octandra (C luzonensis v. ampla, IST) US603819.jpg"
Cappar(id)aceae,Capparis,octandra,"(C luzonensis v. ampla, IST) US603820",US,603820,JPG,N,,,"C luzonensis v. ampla, IST",Capparis,luzonensis,IST,,,,2003,"/Cappar(id)aceae/Capparis octandra (C luzonensis v. ampla, IST) US603820.jpg"
Cappar(id)aceae,Capparis,octandra,"(C luzonensis v. ampla, IST) US603821",US,603821,JPG,N,,,"C luzonensis v. ampla, IST",Capparis,luzonensis,IST,,,,2003,"/Cappar(id)aceae/Capparis octandra (C luzonensis v. ampla, IST) US603821.jpg"
Caprifoliaceae,Viburnum,luzonicum,"v. sinuatum (V sinua~, IST) US139039",US,139039,JPEG,N,,sinuatum,"V sinua~, IST",Viburnum,sinua~,IST,,,,2003,"/Caprifoliaceae/Viburnum luzonicum v. sinuatum (V sinua~, IST) US139039.jpeg"
Caprifoliaceae,Viburnum,luzonicum,"v. sinuatum (V sinua~, IST) US516826",US,516826,JPEG,N,,sinuatum,"V sinua~, IST",Viburnum,sinua~,IST,,,,2003,"/Caprifoliaceae/Viburnum luzonicum v. sinuatum (V sinua~, IST) US516826.jpeg"
Caprifoliaceae,Viburnum,luzonicum,"v. sinuatum (V sinua~, IST) US516827",US,516827,JPEG,N,,sinuatum,"V sinua~, IST",Viburnum,sinua~,IST,,,,2003,"/Caprifoliaceae/Viburnum luzonicum v. sinuatum (V sinua~, IST) US516827.jpeg"
Caprifoliaceae,Viburnum,luzonicum,"v. sinuatum (V sinua~, IST) US516828",US,516828,JPEG,N,,sinuatum,"V sinua~, IST",Viburnum,sinua~,IST,,,,2003,"/Caprifoliaceae/Viburnum luzonicum v. sinuatum (V sinua~, IST) US516828.jpeg"
Celastraceae,Glyptopetalum,euphlebium,"(G remotinervium, IST) US96066",US,96066,JPEG,N,,,"G remotinervium, IST",Glyptopetalum,remotinervium,IST,,,,2003,"/Celastraceae/Glyptopetalum euphlebium (G remotinervium, IST) US96066.jpeg"
Celastraceae,Microtropis,curranii,"(M curranii v. zambalensis, IST) US730709",US,730709,JPG,N,,,"M curranii v. zambalensis, IST",Microtropis,curranii,IST,,,,2003,"/Celastraceae/Microtropis curranii (M curranii v. zambalensis, IST) US730709.jpg"
Celastraceae,Microtropis,curranii,"(M curranii v. zambalensis, IST) US730710",US,730710,JPG,N,,,"M curranii v. zambalensis, IST",Microtropis,curranii,IST,,,,2003,"/Celastraceae/Microtropis curranii (M curranii v. zambalensis, IST) US730710.jpg"
Celastraceae,Salacia,ovalis,"(S integrifolia, IST) US94885",US,94885,JPEG,N,,,"S integrifolia, IST",Salacia,integrifolia,IST,,,,2003,"/Celastraceae/Salacia ovalis (S integrifolia, IST) US94885.jpeg"
Celastraceae,Salacia,ovalis,"(S integrifolia, IST) US516644",US,516644,JPEG,N,,,"S integrifolia, IST",Salacia,integrifolia,IST,,,,2003,"/Celastraceae/Salacia ovalis (S integrifolia, IST) US516644.jpeg"
Celastraceae,Salacia,ovalis,"(S integrifolia, IST) US516645",US,516645,JPEG,N,,,"S integrifolia, IST",Salacia,integrifolia,IST,,,,2003,"/Celastraceae/Salacia ovalis (S integrifolia, IST) US516645.jpeg"
Celastraceae,Siphonodon,celastrineus,"(S pyriformis, IST) US94829",US,94829,JPEG,N,,,"S pyriformis, IST",Siphonodon,pyriformis,IST,,,,2003,"/Celastraceae/Siphonodon celastrineus (S pyriformis, IST) US94829.jpeg"
Celastraceae,Siphonodon,celastrineus,"(S pyriformis, IST) US516651",US,516651,JPEG,N,,,"S pyriformis, IST",Siphonodon,pyriformis,IST,,,,2003,"/Celastraceae/Siphonodon celastrineus (S pyriformis, IST) US516651.jpeg"
Combretaceae,Terminalia,pellucida,"(T iwahigensis, IST) US117591",US,117591,JPG,N,,,"T iwahigensis, IST",Terminalia,iwahigensis,IST,,,,2003,"/Combretaceae/Terminalia pellucida (T iwahigensis, IST) US117591.jpg"
Combretaceae,Terminalia,pellucida,"(T iwahigensis, IST) NY246006",NY,246006,JPG,N,,,"T iwahigensis, IST",Terminalia,iwahigensis,IST,,,,2003,"/Combretaceae/Terminalia pellucida (T iwahigensis, IST) NY246006.jpg"
Connaraceae,Connarus,monocarpus,"ssp malayensis (C carnosus, IST) US130992",US,130992,JPEG,N,,,"C carnosus, IST",Connarus,carnosus,IST,,,,2003,"/Connaraceae/Connarus monocarpus ssp malayensis (C carnosus, IST) US130992.jpeg"
Connaraceae,Connarus,monocarpus,"ssp malayensis (C carnosus, IST) US130993",US,130993,JPEG,N,,,"C carnosus, IST",Connarus,carnosus,IST,,,,2003,"/Connaraceae/Connarus monocarpus ssp malayensis (C carnosus, IST) US130993.jpeg"
Cucurbitaceae,Diplocyclos,palmatus,"(Ilocania pedata, IST) US146699",US,146699,JPEG,N,,,"Ilocania pedata, IST",Ilocania,pedata,IST,,,,2003,"/Cucurbitaceae/Diplocyclos palmatus (Ilocania pedata, IST) US146699.jpeg"
Cucurbitaceae,Neoachmandra,scaberrima,"(Melothria scab~, IST) US147709",US,147709,JPEG,N,,,"Melothria scab~, IST",Melothria,scab~,IST,,,,2003,"/Cucurbitaceae/Neoachmandra scaberrima (Melothria scab~, IST) US147709.jpeg"
